Overall Average Precision: ,0.653489613667249, breakdown: ,"[0.6862745098039216, 0.6078431372549019, 0.696078431372549, 0.6237623762376238]"
Overall Average Recall: ,0.653489613667249, breakdown: ,"[0.6862745098039216, 0.6078431372549019, 0.696078431372549, 0.6237623762376238]"
Precisions: ,"{0: [0.0, 0.125, 0.0, 0.2222222222222222], 1: [0.6111111111111112, 0.6153846153846154, 0.5333333333333333, 0.5294117647058824], 2: [0.7375, 0.654320987654321, 0.7590361445783133, 0.6933333333333334]}"
Average Precisions for each class: ,0.08680555555555555,0.5723102061337355,0.7110476163914919
Accuracy of splits: ,[0.68627451 0.60784314 0.69607843 0.62376238]
Average results: ,0.653489613667249
