Overall Average Precision: ,0.4619734032226752, breakdown: ,"[0.5490196078431373, 0.4215686274509804, 0.39215686274509803, 0.48514851485148514]"
Overall Average Recall: ,0.4619734032226752, breakdown: ,"[0.5490196078431373, 0.4215686274509804, 0.39215686274509803, 0.48514851485148514]"
Precisions: ,"{0: [0.225, 0.19444444444444445, 0.125, 0.14285714285714285], 1: [0.6666666666666666, 0.4166666666666667, 0.3333333333333333, 0.5357142857142857], 2: [0.7954545454545454, 0.6190476190476191, 0.6590909090909091, 0.7631578947368421]}"
Average Precisions for each class: ,0.17182539682539683,0.488095238095238,0.7091877420824789
Accuracy of splits: ,[0.54901961 0.42156863 0.39215686 0.48514851]
Average results: ,0.4619734032226752
